xb01,xb02,xb03,xb04,xb05,xb06,xb07,xb08,xb09,xb10,xb11,xb12,xb13,xb14,xb15,xb16,xb17,xb18,xb19,xb20,xb21,xb22,xb23,xb24,xb25,xb26,xb27,xb28,xb29,xb30,xb31,xb32,xo1,xo2,xo3,xo4,xc1,xc2,xc3,xc4,y11,y12,y21,y22
1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,3,2,1,0,A,D,A,C,-9.037695600112292,-1.303124880465341,1.702561867854723,-3.4825848820849257
1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,2,13,1,0,A,C,A,D,-5.364931856139156,-4.750054043065516,5.920882090534649,6.305863135365486
0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,5,1,C,C,A,A,0.29533156377323655,-5.765282843499617,2.9621546489129607,5.560394332339456
1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,2,4,4,B,C,C,B,0.987068635730918,-10.649121412028482,1.8007300436109608,0.2830092757792608
0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,7,3,8,A,A,A,C,-7.808759843629221,8.8439197010794,3.2558535461035913,3.1991702347617084
1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,2,11,5,7,D,C,D,A,-7.430351451568568,-1.3478153470097185,12.124608642720881,21.012195752973135
0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,4,1,11,1,D,C,C,A,4.769977452611557,-7.223891303146514,-6.899704109466745,4.4683087871052
0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,3,3,7,D,D,A,D,-6.172318528172548,-12.77737910878719,8.480435897793045,7.561919838383391
0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,4,13,7,8,C,C,A,A,-0.4528335223424719,-15.74357608683506,-6.1869825061137655,14.983918332632465
1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,3,0,8,5,C,D,A,D,1.3771687904023406,-12.418796224572423,2.8317539292378795,19.82438134613306
1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,2,2,11,2,C,A,C,D,7.331732344954556,-13.445003674561637,5.597892772918466,13.613043594863658
1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,10,3,D,D,D,B,6.965641208831055,-6.857771403506577,3.9549912839871375,7.426880575331391
1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,10,8,4,D,D,D,B,-6.3389888605708204,-0.363918292653183,3.308227466703025,4.9262254618018755
0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,3,4,9,2,A,C,A,A,-4.0464581930098715,-12.126166355844813,0.6110959295612122,10.599976865871753
0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,4,9,10,6,C,C,A,A,3.299295659045971,-15.838779916988713,8.29054914384389,17.860476110460535
0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,2,0,9,5,D,A,D,C,-11.529684429681277,3.4823096735343966,3.3714770586242677,9.271914799809153
1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,2,1,1,C,B,A,D,-15.049727728620475,-6.87274562673276,-1.1418118006427904,7.5287600541273125
1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,2,1,4,0,D,C,D,A,3.240268565126307,-3.922386579203998,10.76587289270272,4.3587610112651305
1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,8,1,C,C,A,B,18.213055589425217,-9.395423885538667,9.569866071886365,5.981813136546758
1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,3,0,10,3,D,D,A,C,3.001405015061943,-11.475664417746861,-6.501592554365825,14.759658724744872
1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,2,3,1,2,D,D,A,A,-1.5044709136893448,-22.97507487423066,8.69730585199362,-5.234091377294519
1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,12,11,5,D,C,A,A,-3.8469798236682173,-19.731023199890426,9.988561226434983,9.683547929106798
1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,7,1,4,D,C,A,A,-1.4068543190808158,-18.641485428138292,9.781548440331811,1.119073411069821
0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,1,4,10,2,3,D,C,B,D,0.03768448658837853,3.2478049307890386,-1.7533007970811494,19.38531362219343
1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,4,1,0,3,D,C,A,A,-3.3521800831202677,-4.724073213016499,-1.2941860038974655,3.669244496271414
0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,12,7,6,D,D,B,A,-6.119288986836493,-2.0105253402604273,4.890304792423973,2.574657070865008
0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,2,13,7,0,C,C,A,C,1.7303311347165609,-13.472557603063192,13.895141591718762,20.35969924195348
1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,8,10,3,A,A,D,A,-11.919102752203408,-1.004385697637963,-3.5227237868522305,7.004293525331952
0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,4,10,7,2,C,D,A,A,-2.2396580041205816,-11.710000218909757,-2.8807835442688825,13.120391103320715
0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,4,5,1,6,C,A,D,D,-10.111814961619414,-9.85365097222209,7.218026245299821,-3.1117726581487695
1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,3,3,7,D,A,A,D,-7.300502807261982,-1.3664109248020488,11.2118002866686,8.250469655224993
1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,12,4,7,D,D,A,A,-2.5712487709921836,-14.96741077534965,3.1473990994912238,12.8376229091621
0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,10,4,D,C,C,A,5.063575223030277,-12.815317958427416,13.816956296604568,20.492375336563125
1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,3,5,8,8,D,D,C,D,-7.004194531423819,-12.516354647990191,0.39268444403758296,16.7221606730128
1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,4,0,11,8,D,B,B,B,2.3480425507390255,-3.651791325758441,-4.850099779377754,11.353597110397674
1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,2,4,9,8,D,C,A,B,0.7243964272793233,-4.851801359102086,-3.5553552248267266,7.421164498592036
0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,2,11,9,2,A,D,B,A,4.1732153289883085,-13.492872974413537,9.357312402117167,17.557592414305994
0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,10,5,3,D,C,A,C,-3.6183928464531547,-7.240842630019337,-1.5883068290791817,22.445386513086472
0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3,12,7,2,D,D,A,A,5.909479813912217,-9.982553890294081,3.796038670340994,9.037243027038093
0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,11,9,5,D,D,D,C,-2.942407547896942,1.41541800823286,-0.7009106471406954,18.988337414722288
1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,7,7,3,A,C,D,D,-2.37416365777164,1.0560190199739221,-2.6798328899836266,2.6169632362216273
1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,3,13,4,5,D,D,A,C,2.3149744282658338,-8.379883001260502,1.3759878016450375,11.737138696508197
1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,7,4,0,B,C,D,D,-5.217277749419892,-16.07042091515898,13.601238246918733,17.434373327635573
1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,9,10,1,A,B,D,C,-3.722022944965386,-4.400702649826499,2.6195801978971307,8.173220081905294
0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,3,5,5,2,B,A,B,B,-8.68250639010159,-1.2217975236993819,5.394955458830986,-2.3330018748651193
1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,4,4,8,B,B,D,D,-3.6945822372102732,-8.80237338584192,3.0363007817627845,12.174549123761334
1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,11,1,3,C,C,A,D,-1.8138356902519468,-3.887054399529651,-3.630386332394572,4.1606896655635985
0,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,1,3,12,7,2,D,D,A,B,4.2609511781917195,-11.916052368444825,5.5471128191845,14.091702464528513
1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,4,12,11,5,D,D,A,D,1.5439250873485362,-12.264772001830131,-1.401469634734227,13.29635666077119
1,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,10,9,8,C,C,A,D,3.2624028019539377,-5.319666018312991,2.167913339037673,24.628601435322672
1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,4,7,1,D,A,D,B,-11.398051843340609,-7.793605947578811,4.40456190529843,10.20296931841275
1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,11,4,3,D,D,C,C,-8.2368642283938,-3.860352348553878,3.555832597232078,-5.515801230287422
1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,12,4,7,D,C,A,A,-7.294387510207464,-6.921629853050291,4.695926251952987,10.386901284476458
1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,4,6,5,8,D,D,D,A,-2.1247848304690935,-5.982155758459122,-1.8788221317896552,19.293992756896593
1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,3,3,2,7,D,B,A,A,-7.8652352553725065,-14.908882894619463,-4.14960371584242,5.830926827492276
1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,4,9,8,3,A,C,A,A,-6.0682288097164285,-3.784702146718746,-2.027276859483021,16.573829464019283
0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,3,4,4,C,C,D,D,-4.63086411180625,-5.79918947565276,10.607550312552029,12.92186002950254
1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,13,9,7,C,B,A,B,-1.99872617244492,-7.332173060403328,8.608153268100338,15.465900873111837
1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,11,2,3,A,C,D,C,6.497314540160287,-0.3655962011155651,2.9692272356303255,-3.5523120744028462
1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,4,9,0,7,A,A,A,D,-9.512939412346544,-3.370801234033971,-1.183876085645036,2.929884212869572
1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,7,9,6,C,A,A,C,-7.443315582903889,-0.1906976974898571,1.3381600613341864,-5.515626499781168
0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,2,0,1,D,A,A,D,-2.251382968983667,-8.454188870235908,3.8159592214320663,6.24984737767466
1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,3,0,8,1,C,C,D,B,-4.318447763570656,-15.445126707024464,3.009856165230424,9.465483114192402
0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,3,5,D,A,A,A,-5.560356033960119,-9.582275058348282,11.329810964188056,6.862574951046911
0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,8,5,B,B,A,C,1.2208330844162034,-25.519537736204946,14.998729430182937,5.315238110658566
1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,5,9,7,B,C,A,C,2.8531539759146343,-7.780510628214897,5.466801134082387,8.591317967237451
0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,3,4,8,2,D,C,B,C,-0.7173087971247929,-10.247511033180361,9.183840082174262,11.952414038221686
1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,4,4,6,C,C,A,B,8.815095172303618,-3.7476831228381338,9.075442769587175,24.384257649713977
1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,4,2,10,8,D,D,A,C,2.1841472200570533,-2.8629988592313094,-0.42072552668866414,16.12300109457135
1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,2,10,5,6,A,A,A,B,-1.717651765027648,-2.291355476256479,0.022102967459320944,-4.981620359476095
0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,13,2,4,A,A,A,D,-13.635495653244245,3.627520233344876,13.7249513110985,7.3981276725627385
1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,4,0,7,8,C,C,A,D,10.072617774713525,-2.607126610952331,-0.43678694534002327,13.072069628533425
1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,10,6,4,C,A,D,A,-10.681920442682099,-0.7414601769331055,4.909132070708815,-3.289326526160254
1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,12,0,3,A,C,A,C,-0.907548640629364,-1.0307607554319573,1.4402873929104043,8.973176373333363
1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,6,7,6,D,D,D,A,-8.922822975322589,-7.7158318529651115,6.722365241341319,15.595997035294221
0,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,2,7,1,1,A,A,B,C,-9.65424350793078,7.692405287228527,11.80943992462418,-2.42417199426563
1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,2,11,11,7,D,A,A,A,-8.263993030299162,-7.029961512527475,8.509813519541932,18.234079898744653
1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,2,8,1,2,D,D,D,B,-8.144980088441935,-4.196012320981287,9.464555385102178,-3.2248715632173135
1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,3,4,4,2,C,C,A,B,5.945063181091447,0.9108739172777623,2.9939127665336915,8.806872629991526
1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,4,4,0,C,D,D,D,-5.932333569429524,-1.7187682986319168,6.273279036454348,4.1401288123390865
1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,4,0,3,5,A,A,D,B,-2.2571694926903993,2.8872779968658984,-1.813635795931832,-5.874233109199037
1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,2,11,5,1,C,D,D,D,0.5872148227094602,-6.811391157270018,11.641464607406775,14.670484254041304
1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,4,5,0,7,C,D,D,A,-8.65980478455748,-9.042148863572665,5.345370620750079,-0.7213566049368274
0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,12,11,0,B,D,D,A,-3.807063846917588,-13.985221000953818,5.316735968170551,2.094470391129849
0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,5,11,3,A,A,A,A,-8.79101292051453,4.647411530186103,7.62818619448333,17.81911748894612
0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,4,7,1,3,C,C,D,A,-9.984264190881575,-7.02734502056172,-2.1806020712010104,9.357335617330401
1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,3,1,D,C,D,C,-9.207418007248982,4.215219280047119,0.9356240412559096,9.633725439213958
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,3,0,5,8,A,C,A,B,1.4995938257453514,18.14141920044653,-6.600504383285682,2.264447815365907
0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,8,1,7,D,A,B,C,-2.8827835324276005,-4.492679099526235,10.587458283372635,7.672888637034858
0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,4,10,3,8,C,C,B,D,3.2519881380319973,-3.5715652296764406,0.29782640498003143,24.755886372197185
1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,3,5,10,8,A,A,B,D,1.510199740135724,7.402729999578041,0.8530673060371582,8.106956662961323
1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,2,8,7,1,C,B,A,B,11.659526843014813,-17.694965266844374,6.686256660420933,10.218674600302416
1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,4,11,1,D,D,C,C,-2.862612883557029,-19.810976715693904,7.474120949198989,2.939753757311613
0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,4,9,3,8,D,C,D,A,3.124297701621134,-3.4615897922496823,-1.7477836746055115,6.137980874539968
1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,4,8,6,1,C,D,D,B,-1.4827868310910604,-0.44785088425625896,3.1099325501830535,7.584246485674567
1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,2,11,11,5,C,A,D,D,-10.863818717316853,-0.175690584892068,-3.682559941991753,18.282954648552597
1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,2,10,3,2,C,D,D,D,3.0645489054653337,-10.718457845241678,1.7789237055911369,9.115296662560661
1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,3,12,9,6,C,A,D,D,-11.842198620929864,-1.4188108240463047,9.944535803214325,4.172233564608357
1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,13,5,7,C,A,C,C,-3.675292143129033,-19.94476262653513,11.865183282357506,9.326051536686059
0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,3,5,3,1,A,D,A,D,-6.71190761323362,-10.186813083356835,0.6080404180273113,11.20023308758958
0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,3,12,1,8,D,A,B,A,-0.11292819516846464,-0.26631380353230805,0.7354740424156199,7.3318237303876455
0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,3,6,11,3,C,B,D,B,5.241074519122472,-13.862752023198324,5.930959808172161,10.840846134295766
1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,2,0,1,3,D,D,A,C,0.031706592235392184,-8.795273764580822,1.3586500723432375,4.680082888947117
1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,2,13,1,8,D,A,D,C,-11.98833954812944,3.1022818828350416,3.9194908621209716,-3.0918618314672544
1,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,4,2,5,8,D,D,D,A,-10.228047406932887,-7.280618041129847,-1.768143497201509,10.26693080754031
